txn_id,account_id,txn_date,amount,txn_type,channel
502523,2579,2024-12-26,303.29,Credit,ATM
502524,2701,2023-07-14,385.22,Debit,ATM
502525,2070,2025-04-04,1559.15,Debit,Online
502526,3272,2023-08-09,378.32,Debit,Branch
502527,3365,2024-06-02,443.99,Debit,POS
502528,2630,2025-05-23,8099.85,Credit,Branch
502529,2745,2025-06-19,332.56,Debit,POS
502530,3262,2020-08-06,3298.13,Debit,ATM
502531,2683,2018-05-07,1598.25,Credit,Branch
502532,3033,2024-08-16,438.5,Debit,POS
502533,2773,2024-04-09,831.88,Debit,ATM
502534,2407,2025-08-07,62.28,Debit,ATM
502535,3192,2021-02-02,16.17,Debit,Branch
502536,2290,2023-11-03,217.26,Debit,POS
502537,2337,2022-09-30,96.14,Credit,Branch
502538,3038,2024-12-07,1378.3,Debit,ATM
502539,3065,2025-05-03,1705.38,Credit,POS
502540,3432,2025-05-08,893.73,Debit,ATM
502541,3067,2023-07-12,376.4,Credit,ATM
502542,2038,2023-07-02,1139.72,Credit,Online
502543,3275,2023-11-18,1411.49,Credit,Branch
502544,2621,2025-06-20,7570.93,Credit,Branch
502545,2014,2025-08-20,937.18,Credit,POS
502546,2869,2024-02-13,1495.86,Credit,POS
502547,2256,2024-11-08,1386.0,Credit,Branch
502548,2624,2021-02-27,642.02,Debit,Branch
502549,2707,2024-11-05,3123.2,Debit,Online
502550,2112,2025-03-22,5841.79,Debit,Branch
502551,3276,2023-10-14,5720.06,Credit,Online
502552,2766,2024-03-01,29.93,Credit,Online
502553,3448,2025-03-12,1947.56,Credit,POS
502554,2698,2025-07-10,999.01,Debit,ATM
502555,2893,2023-02-24,3910.43,Debit,Branch
502556,3219,2024-02-08,1064.73,Debit,Branch
502557,2319,2023-04-03,1076.88,Debit,Branch
502558,3364,2023-08-20,1502.37,Debit,POS
502559,2277,2025-01-21,2081.99,Credit,ATM
502560,3494,2024-11-01,3949.84,Debit,ATM
502561,2960,2020-12-30,3639.9,Debit,ATM
502562,2779,2021-06-21,4147.68,Credit,ATM
502563,2316,2023-11-13,1472.96,Credit,Branch
502564,2854,2025-08-11,257.11,Credit,POS
502565,2830,2022-03-02,1673.88,Credit,POS
502566,3476,2025-07-23,4139.07,Credit,Branch
502567,3253,2022-10-23,3261.11,Credit,Branch
502568,2725,2024-08-13,1421.74,Credit,POS
502569,2585,2018-11-06,1516.96,Credit,Online
502570,2581,2025-04-11,2104.45,Debit,Branch
502571,2568,2024-12-14,1524.74,Credit,POS
502572,2021,2021-08-18,2582.19,Credit,ATM
502573,2055,2024-08-10,1742.06,Debit,Online
502574,3128,2025-02-13,822.11,Debit,Branch
502575,2382,2024-09-09,1847.47,Debit,POS
502576,2617,2025-03-15,1091.97,Credit,ATM
502577,3048,2024-10-27,3675.43,Credit,POS
502578,2912,2023-11-18,1793.31,Credit,POS
502579,2541,2023-12-24,465.95,Credit,POS
502580,3129,2025-01-06,8159.88,Debit,ATM
502581,2238,2024-08-18,1487.3,Credit,Online
502582,2709,2024-12-29,1064.05,Debit,Branch
502583,2159,2023-05-07,6.27,Debit,Online
502584,2798,2025-06-02,384.18,Credit,Branch
502585,2143,2024-03-31,531.07,Debit,Online
502586,3413,2021-08-30,263.8,Credit,ATM
502587,2989,2025-02-03,21.55,Credit,Branch
502588,2369,2025-03-01,2551.98,Debit,POS
502589,2919,2024-07-05,1519.0,Debit,POS
502590,2525,2020-08-27,1506.39,Debit,Online
502591,2778,2020-07-29,887.14,Credit,Branch
502592,2252,2024-03-30,894.3,Credit,Branch
502593,2751,2024-01-19,4737.94,Debit,Online
502594,2161,2023-08-04,324.28,Credit,ATM
502595,2230,2024-11-02,4656.3,Credit,Online
502596,2877,2024-04-09,2350.18,Debit,POS
502597,2751,2024-06-24,1618.11,Debit,Branch
502598,2441,2025-03-23,507.34,Credit,Branch
502599,2090,2025-02-11,1609.29,Debit,Online
502600,2636,2023-04-11,1812.8,Debit,ATM
502601,3389,2023-04-22,662.5,Debit,POS
502602,3063,2023-10-19,718.22,Credit,Branch
502603,2088,2024-09-03,124.06,Debit,Online
502604,3407,2024-11-26,990.93,Credit,POS
502605,2636,2024-07-11,199.0,Credit,Branch
502606,2864,2024-11-06,779.19,Credit,ATM
502607,2001,2025-01-09,4191.59,Credit,POS
502608,2466,2025-07-29,2345.63,Credit,ATM
502609,3180,2022-09-07,6850.01,Debit,ATM
502610,2497,2025-06-28,5143.42,Debit,ATM
502611,2250,2024-09-20,6464.84,Debit,POS
502612,2136,2023-05-09,1876.28,Debit,ATM
502613,3388,2025-04-14,2873.69,Debit,POS
502614,3220,2025-05-16,2747.38,Debit,Branch
502615,2066,2024-09-27,232.2,Debit,Online
502616,3388,2023-06-23,3523.18,Debit,Online
502617,3232,2024-06-06,862.53,Credit,Online
502618,2540,2025-06-03,1065.92,Debit,Branch
502619,2985,2021-12-03,896.05,Debit,POS
502620,2387,2024-06-02,440.49,Debit,Online
502621,2375,2024-07-12,1668.88,Debit,ATM
502622,3072,2022-01-14,1207.27,Credit,POS
502623,2304,2021-08-10,1649.9,Credit,POS
502624,2533,2025-01-17,1046.07,Debit,POS
502625,2537,2022-09-12,1496.63,Credit,Online
502626,2226,2024-10-28,870.52,Credit,Online
502627,3243,2023-07-25,243.63,Credit,POS
502628,3011,2024-03-01,2879.36,Credit,Online
502629,3293,2022-11-09,722.99,Credit,POS
502630,2786,2021-07-24,1443.35,Debit,POS
502631,2263,2024-09-10,502.73,Debit,Branch
502632,2420,2024-12-26,577.47,Credit,POS
502633,2531,2024-04-11,315.21,Debit,Online
502634,3413,2025-04-29,2093.23,Debit,Online
502635,2357,2023-02-13,4794.14,Debit,Branch
502636,3040,2023-09-26,8480.31,Debit,Online
502637,2184,2022-05-02,3820.03,Debit,Branch
502638,3434,2024-06-21,804.11,Debit,Branch
502639,2970,2024-11-19,1206.01,Debit,Branch
502640,2647,2025-03-19,1563.66,Debit,Branch
502641,2519,2025-02-07,569.71,Debit,Online
502642,2532,2022-11-10,3319.76,Debit,ATM
502643,2339,2025-01-23,1128.44,Credit,POS
502644,2900,2023-05-08,3451.82,Credit,Branch
502645,3299,2023-04-29,1251.89,Credit,Online
502646,2362,2022-10-11,422.75,Debit,POS
502647,3123,2024-10-25,1791.77,Debit,POS
502648,2850,2022-02-16,2042.34,Credit,Branch
502649,3161,2023-09-29,2474.66,Credit,Branch
502650,3155,2022-08-07,958.24,Credit,ATM
502651,2059,2024-08-28,936.86,Credit,POS
502652,2032,2021-07-15,1916.33,Debit,Online
502653,3373,2025-05-05,2129.91,Debit,Branch
502654,2234,2023-11-06,3475.09,Debit,POS
502655,2863,2025-01-23,6679.2,Debit,Online
502656,3130,2025-01-17,51.67,Debit,Online
502657,2756,2022-08-24,3578.1,Credit,POS
502658,2010,2024-09-03,4419.75,Debit,POS
502659,2016,2024-09-06,1744.37,Debit,Branch
502660,3005,2024-03-14,1358.53,Credit,POS
502661,3347,2019-08-06,1165.12,Debit,Branch
502662,2516,2024-12-24,5947.41,Debit,Online
502663,2816,2023-12-28,293.96,Debit,Branch
502664,3401,2024-07-15,1461.57,Credit,ATM
502665,3238,2025-07-24,7563.64,Debit,ATM
502666,2811,2025-02-06,709.56,Credit,Branch
502667,2984,2024-06-20,1871.22,Credit,ATM
502668,3442,2023-11-07,5317.22,Credit,Online
502669,3196,2025-07-03,1871.75,Debit,Online
502670,2624,2023-10-12,1050.31,Credit,Online
502671,3040,2022-07-31,3049.48,Debit,POS
502672,2494,2019-04-04,210.37,Credit,ATM
502673,3382,2022-11-04,478.15,Credit,Online
502674,2141,2024-01-20,1337.12,Credit,Online
502675,2339,2025-07-09,149.04,Debit,POS
502676,2520,2021-05-18,434.35,Debit,ATM
502677,2304,2023-01-11,176.8,Debit,ATM
502678,2893,2022-05-03,422.38,Credit,Branch
502679,3069,2025-03-01,1081.33,Debit,Branch
502680,3336,2024-10-24,1227.44,Debit,Online
502681,2753,2025-08-13,5170.01,Debit,ATM
502682,2933,2024-05-10,3797.72,Debit,ATM
502683,2899,2023-06-06,556.34,Credit,ATM
502684,2006,2024-01-14,898.98,Credit,POS
502685,3063,2025-01-17,473.77,Credit,ATM
502686,2035,2025-06-06,1784.13,Debit,POS
502687,2822,2024-12-17,2248.79,Credit,ATM
502688,3500,2020-11-06,3156.69,Credit,Online
502689,3182,2024-11-23,926.23,Credit,ATM
502690,2760,2025-02-11,5579.21,Credit,POS
502691,2479,2022-07-10,2700.83,Credit,ATM
502692,3256,2025-08-13,717.56,Credit,Online
502693,3289,2021-09-20,4657.85,Debit,Online
502694,2553,2024-09-14,1227.51,Credit,Online
502695,2162,2025-08-06,1692.16,Credit,ATM
502696,2874,2023-03-26,365.45,Credit,Branch
502697,2952,2025-04-16,1006.21,Debit,Branch
502698,3402,2025-06-03,7647.02,Debit,POS
502699,3336,2025-01-09,2279.71,Credit,POS
502700,2344,2019-12-31,4902.3,Debit,Online
502701,2380,2021-12-17,860.51,Credit,POS
502702,3496,2020-02-24,6164.5,Debit,POS
502703,2491,2025-08-01,3614.66,Credit,Online
502704,2688,2023-03-29,4986.74,Debit,POS
502705,2459,2023-03-31,12883.01,Credit,POS
502706,2591,2019-12-24,2442.5,Debit,Branch
502707,2847,2024-06-21,944.91,Credit,ATM
502708,2439,2024-11-29,3912.5,Debit,Online
502709,2620,2023-04-30,2849.7,Debit,ATM
502710,2529,2023-10-02,10243.53,Credit,Branch
502711,2162,2023-07-03,1665.33,Credit,Branch
502712,3181,2025-05-25,1230.23,Debit,POS
502713,3337,2020-12-06,2207.42,Debit,POS
502714,2739,2023-03-09,124.0,Debit,Branch
502715,2308,2024-06-27,746.88,Credit,Online
502716,2965,2025-04-05,1242.76,Debit,ATM
502717,2802,2024-06-30,3209.76,Credit,POS
502718,2827,2024-05-11,2537.4,Credit,POS
502719,2893,2025-05-06,1093.17,Debit,Branch
502720,3077,2025-07-04,475.34,Credit,ATM
502721,2062,2025-02-11,400.92,Credit,Online
502722,2150,2021-09-27,451.22,Debit,Branch
502723,2144,2021-04-13,850.34,Credit,ATM
502724,2232,2024-10-22,210.92,Credit,POS
502725,3458,2025-02-06,143.22,Credit,Branch
502726,3096,2024-07-05,4559.27,Debit,POS
502727,2997,2024-09-17,5263.61,Debit,Branch
502728,3049,2023-06-02,1149.4,Credit,ATM
502729,2051,2023-09-13,6101.47,Credit,ATM
502730,2320,2023-09-24,8443.63,Credit,ATM
502731,3192,2020-05-15,1151.74,Credit,Branch
502732,2695,2025-02-05,1510.61,Credit,ATM
502733,2763,2024-10-20,591.49,Debit,Online
502734,3126,2021-11-17,524.82,Credit,POS
502735,2113,2022-06-27,17.52,Debit,ATM
502736,3198,2024-04-20,1591.83,Credit,Branch
502737,3022,2025-07-19,302.24,Debit,Branch
502738,2606,2023-01-15,1021.36,Credit,Online
502739,2750,2025-07-15,1294.1,Credit,Online
502740,2112,2025-07-27,4243.07,Credit,Branch
502741,2308,2025-01-03,98.73,Debit,Online
502742,2370,2025-08-15,525.45,Credit,ATM
502743,3317,2023-11-14,301.9,Debit,Branch
502744,2170,2024-02-04,160.74,Credit,Online
502745,2438,2018-04-06,2857.73,Credit,ATM
502746,2198,2020-02-12,1900.26,Credit,ATM
502747,2427,2023-10-13,2885.72,Debit,Branch
502748,2016,2024-09-01,438.1,Credit,ATM
502749,2410,2022-11-21,1294.39,Debit,POS
502750,3086,2025-04-02,2807.06,Debit,ATM
502751,3152,2023-03-28,863.41,Credit,Branch
502752,2570,2025-08-01,569.63,Credit,ATM
502753,3060,2024-03-31,2512.2,Credit,POS
502754,2929,2023-03-02,1108.87,Debit,ATM
502755,3355,2024-06-16,65.25,Credit,Branch
502756,3207,2022-07-22,12452.76,Credit,Online
502757,2345,2023-02-02,1780.26,Debit,ATM
502758,2883,2022-05-10,2089.51,Credit,POS
502759,3180,2024-09-08,1023.94,Debit,ATM
502760,2459,2021-03-17,2812.45,Credit,ATM
502761,2860,2023-06-08,5001.37,Credit,Online
502762,2601,2025-08-17,1854.72,Debit,POS
502763,2464,2021-01-09,2381.43,Credit,Branch
502764,2300,2025-02-02,1179.2,Debit,POS
502765,2054,2025-07-30,5027.07,Credit,ATM
502766,3125,2024-07-22,3042.35,Credit,ATM
502767,3229,2024-11-20,3345.45,Credit,Branch
502768,2978,2023-03-27,1072.17,Debit,Branch
502769,2362,2023-01-13,1003.29,Debit,Branch
502770,2029,2019-11-30,483.05,Credit,Branch
502771,2948,2022-11-10,1547.58,Credit,ATM
502772,2300,2025-01-11,367.74,Debit,Online
502773,2824,2025-01-13,1158.37,Credit,ATM
502774,3456,2024-07-15,434.88,Credit,Online
502775,2007,2023-07-23,230.56,Credit,ATM
502776,2866,2018-01-19,2032.35,Debit,Branch
502777,3492,2023-02-16,102.95,Credit,ATM
502778,2502,2022-12-08,4598.84,Debit,Branch
502779,3222,2024-11-11,713.25,Debit,POS
502780,3243,2025-04-22,3128.62,Debit,POS
502781,2730,2025-07-27,561.53,Debit,ATM
502782,2461,2025-01-20,5348.1,Credit,Online
502783,3021,2024-09-03,1132.07,Debit,ATM
502784,2930,2024-05-05,1001.0,Debit,ATM
502785,2715,2024-06-12,1028.99,Credit,Online
502786,2290,2024-07-01,204.3,Debit,ATM
502787,3117,2024-06-09,941.94,Debit,Online
502788,2318,2025-08-17,2677.81,Credit,Online
502789,2202,2022-12-20,19.34,Credit,ATM
502790,2101,2025-03-19,3494.82,Debit,Branch
502791,2670,2024-05-04,5071.09,Credit,ATM
502792,2181,2025-03-05,507.96,Credit,Branch
502793,2504,2023-10-17,1418.41,Debit,Branch
502794,2363,2023-07-30,3089.26,Credit,Online
502795,2690,2024-12-29,4710.42,Credit,ATM
502796,3167,2023-09-13,1167.06,Credit,ATM
502797,2676,2023-01-18,2293.48,Credit,Online
502798,2836,2023-12-14,1816.77,Debit,Online
502799,2215,2025-01-31,1634.43,Credit,POS
502800,2170,2025-03-18,427.68,Debit,POS
502801,3465,2024-11-07,746.3,Debit,Branch
502802,2930,2024-09-15,1256.18,Debit,POS
502803,2024,2023-04-28,1897.97,Credit,ATM
502804,2848,2021-03-11,2140.28,Credit,ATM
502805,2016,2024-08-18,4663.87,Debit,POS
502806,2116,2025-07-21,338.22,Debit,ATM
502807,2561,2023-11-13,634.67,Credit,ATM
502808,2985,2022-02-23,2454.82,Credit,Online
502809,2931,2025-05-28,843.25,Credit,ATM
502810,3187,2024-03-30,1533.88,Credit,Branch
502811,2270,2024-08-29,6490.32,Debit,Online
502812,2288,2024-12-01,2273.31,Credit,ATM
502813,2800,2020-08-10,476.69,Debit,Online
502814,3304,2024-01-05,2310.93,Credit,POS
502815,3085,2023-02-06,146.21,Debit,POS
502816,3004,2020-05-20,1263.6,Credit,ATM
502817,2142,2025-06-21,118.71,Credit,POS
502818,3318,2023-03-05,1578.53,Debit,POS
502819,3477,2025-05-19,1163.84,Debit,POS
502820,2874,2023-04-08,515.01,Debit,Online
502821,2506,2023-02-23,2471.36,Debit,POS
502822,2994,2025-05-11,1803.78,Credit,Online
502823,2964,2025-05-20,2283.91,Debit,Online
502824,3394,2025-06-12,1168.61,Debit,POS
502825,2167,2024-06-21,2795.61,Debit,POS
502826,2773,2025-06-26,2392.25,Debit,ATM
502827,3065,2024-09-25,360.39,Credit,Online
502828,2524,2024-07-19,1502.49,Debit,Branch
502829,3261,2023-03-06,3543.86,Debit,ATM
502830,2098,2024-02-10,171.93,Credit,ATM
502831,2158,2024-11-15,2105.65,Credit,ATM
502832,3187,2024-05-04,188.7,Debit,Online
502833,2189,2020-08-31,1379.79,Debit,ATM
502834,2628,2025-02-04,2962.5,Credit,Online
502835,2422,2023-10-30,2694.44,Debit,Branch
502836,3033,2023-12-30,2850.8,Credit,Online
502837,2018,2025-06-28,1918.34,Credit,POS
502838,2536,2025-01-01,3765.78,Credit,Branch
502839,3480,2023-12-31,134.62,Credit,ATM
502840,2554,2023-02-04,3266.35,Credit,Online
502841,2898,2025-08-09,23.79,Credit,POS
502842,3483,2024-04-07,575.95,Debit,Branch
502843,2912,2025-05-07,1995.54,Credit,Branch
502844,3133,2024-02-18,2918.54,Credit,Branch
502845,3439,2025-03-13,6564.32,Credit,Branch
502846,2926,2025-03-22,1494.44,Debit,Branch
502847,3249,2022-12-27,2837.44,Debit,POS
502848,2763,2024-12-18,295.11,Credit,Online
502849,3222,2024-11-10,1769.52,Credit,POS
502850,2963,2024-05-27,2158.11,Credit,Branch
502851,2510,2023-06-07,998.4,Credit,Online
502852,2838,2023-03-23,3788.26,Credit,POS
502853,2503,2023-03-27,2261.17,Debit,Branch
502854,2596,2025-05-01,1407.68,Debit,POS
502855,2438,2023-09-14,5712.14,Credit,Online
502856,2737,2025-03-08,4713.55,Credit,Online
502857,2521,2019-11-12,2945.46,Debit,POS
502858,2940,2024-01-01,3647.99,Debit,Branch
502859,2555,2024-01-01,2354.97,Credit,Branch
502860,2737,2024-11-26,3009.45,Debit,Online
502861,2211,2022-07-14,588.92,Debit,Branch
502862,2580,2024-11-28,488.77,Credit,ATM
502863,2534,2024-04-16,769.95,Debit,Online
502864,3442,2022-06-05,4580.11,Credit,POS
502865,2671,2023-04-10,424.03,Credit,Branch
502866,2033,2025-02-06,807.63,Credit,POS
502867,2465,2024-04-10,756.2,Credit,Branch
502868,3095,2022-04-20,3054.71,Credit,ATM
502869,2249,2023-11-15,4844.68,Credit,POS
502870,2245,2025-04-28,7601.31,Debit,ATM
502871,2561,2022-03-01,473.2,Credit,POS
502872,2536,2025-03-24,3413.5,Credit,ATM
502873,2722,2018-10-25,1723.41,Credit,Branch
502874,2052,2024-08-20,2577.36,Debit,POS
502875,3082,2025-01-19,1661.6,Debit,POS
502876,2321,2025-05-18,1650.0,Debit,POS
502877,3067,2019-07-23,426.61,Debit,POS
502878,2847,2024-07-15,1393.73,Credit,Online
502879,2305,2024-03-12,5868.82,Credit,POS
502880,2705,2022-11-01,571.91,Debit,Online
502881,2055,2025-04-23,318.4,Debit,Branch
502882,3053,2025-05-03,1445.64,Credit,POS
502883,2456,2022-10-18,1226.33,Credit,ATM
502884,2576,2025-08-09,3290.83,Credit,Online
502885,2236,2024-01-14,1590.88,Credit,POS
502886,2548,2021-10-28,869.08,Debit,ATM
502887,2594,2020-12-16,1820.28,Credit,POS
502888,2338,2024-07-23,1017.48,Debit,POS
502889,3470,2025-03-26,3410.79,Credit,ATM
502890,2420,2024-08-27,950.17,Debit,Branch
502891,2272,2024-10-09,3645.4,Credit,Online
502892,2823,2023-06-15,2751.11,Debit,ATM
502893,2479,2022-08-31,1026.79,Credit,Branch
502894,2681,2025-01-27,2013.02,Credit,Branch
502895,3088,2023-05-24,725.96,Credit,ATM
502896,2118,2024-10-03,6634.06,Debit,Branch
502897,2764,2020-09-21,4084.9,Debit,Online
502898,2033,2025-04-18,578.64,Credit,POS
502899,2066,2024-08-03,3542.2,Debit,Branch
502900,2139,2024-03-21,3121.54,Debit,ATM
502901,2243,2023-10-12,148.33,Debit,ATM
502902,2525,2022-03-23,860.17,Credit,Online
502903,3403,2023-03-06,5264.05,Credit,POS
502904,3360,2025-04-22,371.79,Debit,POS
502905,2155,2025-04-10,543.76,Debit,ATM
502906,3487,2024-07-01,409.52,Credit,POS
502907,2953,2025-04-24,865.9,Credit,ATM
502908,2831,2023-02-28,212.04,Debit,Branch
502909,3189,2024-09-18,2488.94,Credit,Online
502910,2727,2022-07-08,4519.32,Debit,POS
502911,2399,2023-08-13,137.39,Credit,ATM
502912,2795,2023-09-17,221.04,Debit,Branch
502913,3088,2025-01-24,261.46,Credit,POS
502914,3025,2024-04-08,2411.96,Credit,ATM
502915,2255,2024-06-12,377.62,Credit,Branch
502916,3408,2022-01-20,2593.7,Debit,Online
502917,2428,2021-11-23,4892.9,Debit,POS
502918,3230,2025-04-18,1222.37,Credit,Online
502919,2468,2017-03-24,1780.52,Debit,Branch
502920,2096,2024-05-14,2735.02,Debit,ATM
502921,3495,2025-03-21,740.56,Credit,ATM
502922,2884,2025-04-01,468.81,Debit,ATM
502923,2322,2023-09-03,4676.97,Debit,POS
502924,2001,2025-06-01,1045.69,Debit,ATM
502925,2194,2023-09-15,4407.57,Credit,POS
502926,2255,2023-12-29,566.92,Debit,ATM
502927,3389,2023-06-09,466.25,Credit,Branch
502928,2266,2023-08-27,1789.72,Debit,Branch
502929,2243,2023-03-22,8124.34,Credit,Branch
502930,3257,2025-03-21,3036.84,Credit,Branch
502931,3319,2025-03-30,867.68,Credit,POS
502932,2314,2024-05-07,7473.98,Credit,Online
502933,2976,2022-02-26,265.02,Credit,Branch
502934,2802,2023-07-17,740.75,Credit,Online
502935,2866,2018-07-19,548.78,Credit,Online
502936,2467,2023-07-17,1273.29,Credit,Branch
502937,3128,2025-08-11,5169.96,Credit,Branch
502938,3322,2023-12-08,70.67,Debit,Branch
502939,3089,2025-04-17,743.37,Debit,ATM
502940,3355,2024-02-23,4739.22,Credit,Online
502941,2166,2025-04-27,343.55,Debit,ATM
502942,2986,2022-01-29,2594.74,Debit,Branch
502943,3500,2025-06-12,5637.55,Debit,Online
502944,2804,2022-12-29,13.92,Credit,POS
502945,3413,2021-04-05,2380.84,Credit,ATM
502946,2523,2024-11-22,185.81,Credit,Branch
502947,3345,2024-01-13,0.79,Credit,ATM
502948,3409,2024-07-04,1481.57,Debit,ATM
502949,2934,2023-07-11,1051.51,Debit,ATM
502950,3057,2025-03-27,1352.3,Debit,ATM
502951,2785,2025-01-19,618.28,Debit,Branch
502952,2476,2022-09-25,1293.59,Debit,ATM
502953,2805,2024-11-18,4683.09,Credit,POS
502954,3444,2020-10-17,936.98,Credit,Online
502955,2023,2025-06-10,1427.46,Debit,POS
502956,2308,2024-08-02,640.79,Debit,Branch
502957,2750,2025-07-26,3509.47,Debit,Online
502958,2510,2018-06-15,369.65,Debit,ATM
502959,2936,2018-01-07,1143.87,Credit,POS
502960,2541,2023-01-29,2583.77,Debit,ATM
502961,2989,2024-07-12,994.04,Debit,ATM
502962,2160,2025-07-02,5639.56,Credit,Branch
502963,2499,2024-02-04,2126.46,Credit,Branch
502964,3040,2020-12-06,1529.04,Debit,Branch
502965,2707,2025-02-02,292.04,Credit,POS
502966,3071,2025-07-20,2348.49,Debit,Branch
502967,2955,2025-07-31,1638.27,Credit,Online
502968,2493,2024-04-24,312.78,Credit,Online
502969,2643,2024-09-26,2171.46,Debit,Branch
502970,3448,2023-08-15,369.53,Debit,ATM
502971,3444,2024-04-22,2050.86,Credit,POS
502972,2054,2024-05-24,6995.71,Credit,Online
502973,3059,2024-09-21,197.95,Debit,Online
502974,2737,2025-06-05,781.6,Credit,ATM
502975,2002,2025-02-14,406.43,Credit,POS
502976,2952,2022-08-06,2422.87,Debit,Branch
502977,2035,2024-06-21,2287.39,Credit,ATM
502978,2479,2020-09-24,2452.43,Debit,ATM
502979,3036,2025-07-13,2044.35,Debit,Online
502980,3219,2024-07-19,51.64,Debit,Branch
502981,2619,2023-07-15,1651.4,Credit,Online
502982,3214,2022-06-28,118.82,Credit,POS
502983,3260,2025-06-15,6011.81,Debit,Online
502984,2672,2024-09-24,162.49,Credit,Online
502985,2260,2021-11-28,5227.74,Debit,POS
502986,2989,2025-06-09,242.31,Debit,Online
502987,2021,2023-11-19,620.49,Debit,Branch
502988,3340,2023-12-02,467.36,Debit,ATM
502989,2583,2022-07-06,851.63,Debit,ATM
502990,3141,2025-03-08,4158.02,Debit,POS
502991,3105,2024-06-19,687.18,Credit,POS
502992,2710,2023-11-12,1470.07,Debit,POS
502993,3458,2024-06-11,584.91,Credit,POS
502994,3195,2025-05-13,299.76,Credit,ATM
502995,3326,2023-12-10,1204.67,Debit,POS
502996,2141,2025-07-08,2848.63,Credit,ATM
502997,2727,2022-10-23,470.9,Debit,ATM
502998,3428,2023-01-12,734.26,Debit,POS
502999,3220,2024-12-15,485.42,Credit,Online
503000,2682,2025-08-05,2161.97,Credit,Branch
503001,2106,2023-03-17,1043.5,Debit,Branch
503002,2424,2024-04-17,627.21,Debit,ATM
503003,2859,2024-08-05,11788.68,Credit,Branch
503004,2963,2022-05-05,3147.75,Debit,Branch
503005,3387,2023-10-13,869.51,Debit,POS
503006,2140,2021-03-04,3140.01,Debit,POS
503007,2595,2025-04-03,7752.38,Debit,POS
503008,2409,2022-12-17,137.82,Credit,Branch
503009,3441,2024-01-11,1280.77,Credit,Branch
503010,2250,2023-09-02,775.87,Credit,ATM
503011,2332,2025-02-07,2273.66,Credit,Branch
503012,2447,2024-08-08,5312.21,Debit,ATM
503013,2159,2024-03-31,2219.98,Credit,Branch
503014,2966,2022-08-01,3186.74,Credit,Online
503015,2788,2024-06-15,2139.81,Debit,Branch
503016,2837,2023-03-14,2995.27,Debit,POS
503017,3361,2023-10-14,1960.26,Debit,Online
503018,2650,2025-05-04,294.85,Debit,Online
503019,2467,2024-04-07,1768.02,Credit,POS
503020,2564,2024-11-20,36.19,Debit,Branch
503021,3201,2022-07-24,49.1,Debit,ATM
503022,2793,2022-09-25,3706.58,Credit,POS
503023,2254,2021-09-25,23.07,Debit,ATM
503024,3035,2024-12-07,436.49,Debit,POS
503025,3119,2025-08-17,73.19,Credit,Online
503026,2375,2025-04-23,2746.61,Credit,POS
503027,2836,2024-07-01,360.09,Credit,Branch
